Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;0;0;1;1;N;8;
Falco;4;1;0;1;0;1;1;Y;11;
Aquila;4;8;0;0;1;1;1;N;8;
Gheppio;4;3;0;0;0;1;1;Y;10;
Condor;4;2;0;0;0;1;1;Y;10;
Gufo;4;5;0;0;0;1;1;Y;13;
Sparviere;4;4;1;0;0;1;1;N;8;
Civetta;4;4;0;0;1;1;1;Y;11;
Colomba;4;2;0;0;1;1;1;N;8;
