Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;0;1;1;1;1;Y;10;
Falco;4;0;1;1;1;0;0;N;4;
Aquila;4;5;1;1;0;0;1;N;-1;
Gheppio;4;8;0;1;0;1;1;Y;11;
Condor;4;5;0;1;1;1;1;Y;10;
Gufo;4;4;0;1;0;1;1;N;7;
Sparviere;4;5;1;0;1;0;0;Y;9;
Civetta;4;5;1;1;1;1;1;N;-1;
Colomba;4;0;1;0;1;0;0;Y;16;
