Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;0;1;1;1;0;Y;15;
Falco;4;0;1;0;1;0;1;1;Y;13;
Aquila;4;6;1;0;1;1;1;0;N;0;
Gheppio;4;1;0;1;0;1;1;1;Y;13;
Condor;4;6;1;1;1;1;0;1;N;8;
Gufo;4;8;1;1;1;1;1;1;N;-1;
Sparviere;4;2;0;1;1;0;1;1;N;6;
Civetta;4;2;1;0;1;0;1;1;Y;17;
Colomba;4;2;0;0;1;1;1;1;Y;10;
