Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;6;1;1;1;0;N;-1;
Falco;4;5;0;1;1;0;Y;13;
Aquila;4;1;1;1;1;1;N;-1;
Gheppio;4;4;0;0;1;1;Y;13;
Condor;4;6;1;1;1;1;N;-1;
Gufo;4;2;1;0;0;1;Y;9;
Sparviere;4;5;0;0;0;1;Y;14;
Civetta;4;2;1;1;0;1;N;8;
Colomba;4;5;0;1;1;1;Y;12;
