Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;0;0;0;1;1;1;1;1;Y;15;
Falco;4;8;0;0;1;0;1;1;1;Y;13;
Aquila;4;6;0;0;1;1;1;0;1;Y;9;
Gheppio;4;1;0;1;1;0;1;0;1;Y;9;
Condor;4;2;1;0;1;1;1;0;1;N;7;
Gufo;4;1;0;1;1;0;1;1;1;Y;11;
Sparviere;4;6;0;0;0;1;1;1;1;Y;10;
Civetta;4;6;1;0;1;0;1;1;1;N;8;
Colomba;4;5;0;0;1;0;0;1;1;N;8;
