Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;Y;10;
Falco;4;1;1;1;1;1;1;N;-1;
Aquila;4;7;0;1;1;1;0;Y;11;
Gheppio;4;7;0;1;1;1;1;Y;10;
Condor;4;1;1;1;1;1;1;N;5;
Gufo;4;4;0;0;1;1;0;Y;12;
Sparviere;4;2;0;0;0;1;1;Y;16;
Civetta;4;7;1;0;0;0;1;Y;12;
Colomba;4;1;1;1;1;1;0;Y;10;
