Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;0;0;0;0;1;1;0;Y;16;
Falco;4;3;0;1;1;1;1;1;N;8;
Aquila;4;4;1;0;0;0;0;1;Y;9;
Gheppio;4;4;1;0;1;0;1;1;N;2;
Condor;4;5;1;0;1;0;1;0;Y;11;
Gufo;4;2;1;0;0;1;1;1;Y;10;
Sparviere;4;4;0;0;1;1;1;1;Y;14;
Civetta;4;2;1;0;0;1;1;1;Y;10;
Colomba;4;5;1;0;1;1;0;1;N;-1;
