Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;6;1;0;1;1;N;8;
Falco;4;7;0;1;1;1;N;8;
Aquila;4;4;0;0;1;1;Y;10;
Gheppio;4;4;1;1;0;0;Y;9;
Condor;4;2;1;1;1;1;N;3;
Gufo;4;5;0;1;1;1;N;-1;
Sparviere;4;2;0;1;1;1;Y;12;
Civetta;4;4;0;1;1;0;Y;10;
Colomba;4;8;1;0;1;1;Y;12;
