Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;0;0;0;1;1;Y;10;
Falco;4;7;1;0;1;1;0;N;7;
Aquila;4;4;1;0;0;1;1;Y;11;
Gheppio;4;4;1;0;0;1;1;N;5;
Condor;4;0;0;0;0;1;0;Y;11;
Gufo;4;8;0;0;1;1;1;Y;15;
Sparviere;4;6;1;0;1;1;1;Y;10;
Civetta;4;3;0;1;0;1;1;N;7;
Colomba;4;0;0;1;1;1;1;Y;10;
