Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;0;0;0;0;0;1;Y;14;
Falco;4;0;0;0;0;0;1;1;Y;10;
Aquila;4;6;1;0;0;0;1;1;N;8;
Gheppio;4;5;1;0;0;1;1;1;Y;17;
Condor;4;1;0;1;1;0;1;1;Y;13;
Gufo;4;4;1;1;1;0;1;1;N;8;
Sparviere;4;5;1;0;1;1;0;1;Y;10;
Civetta;4;6;0;0;1;1;1;1;Y;13;
Colomba;4;2;1;0;0;1;1;1;Y;10;
