Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;1;1;1;0;1;N;6;
Falco;4;7;0;0;1;0;1;Y;16;
Aquila;4;2;0;1;0;1;1;Y;11;
Gheppio;4;5;1;0;1;1;1;Y;10;
Condor;4;4;0;0;1;1;1;Y;11;
Gufo;4;5;1;0;1;1;1;Y;10;
Sparviere;4;4;0;1;1;1;1;Y;10;
Civetta;4;7;0;1;1;1;1;Y;14;
Colomba;4;1;0;1;1;1;1;Y;10;
