Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;1;1;1;1;1;N;-1;
Falco;4;8;1;1;1;1;1;Y;9;
Aquila;4;7;0;1;0;0;1;Y;16;
Gheppio;4;3;1;0;0;0;1;Y;12;
Condor;4;2;1;0;0;0;1;Y;9;
Gufo;4;5;1;1;1;1;1;N;-1;
Sparviere;4;2;0;0;1;1;1;N;8;
Civetta;4;6;1;1;1;1;0;N;6;
Colomba;4;5;1;0;0;0;0;Y;10;
