Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;2;0;1;1;1;N;8;
Falco;4;8;1;1;0;1;N;8;
Aquila;4;7;1;1;1;1;Y;11;
Gheppio;4;8;1;0;1;1;N;4;
Condor;4;3;1;1;1;1;N;-1;
Gufo;4;2;0;0;1;1;Y;13;
Sparviere;4;8;0;0;1;1;Y;13;
Civetta;4;4;1;1;0;1;Y;12;
Colomba;4;8;1;0;0;1;Y;9;
