Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;8;0;0;1;1;1;0;0;Y;14;
Falco;4;4;1;0;0;1;1;0;0;Y;10;
Aquila;4;2;1;0;0;0;1;0;0;N;8;
Gheppio;4;6;0;1;1;1;0;1;1;N;0;
Condor;4;7;0;1;0;1;0;1;1;Y;13;
Gufo;4;8;0;1;1;0;0;1;1;Y;16;
Sparviere;4;0;0;0;0;0;0;1;0;Y;14;
Civetta;4;0;1;1;1;1;1;1;1;N;-1;
Colomba;4;2;0;1;1;1;1;0;1;N;8;
