Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;1;0;1;1;1;Y;13;
Falco;4;4;1;0;0;1;1;1;Y;13;
Aquila;4;1;1;1;1;1;1;1;N;-1;
Gheppio;4;0;1;1;0;1;0;0;Y;11;
Condor;4;6;0;1;1;1;1;1;Y;12;
Gufo;4;1;0;1;0;0;1;1;N;7;
Sparviere;4;6;1;0;0;0;1;1;Y;10;
Civetta;4;4;1;1;0;1;1;1;Y;9;
Colomba;4;8;0;1;1;1;1;1;N;4;
