Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;0;1;1;0;0;1;1;Y;9;
Falco;4;3;1;0;0;0;1;1;0;Y;11;
Aquila;4;4;1;0;0;0;1;1;1;Y;10;
Gheppio;4;5;1;1;1;1;1;1;1;N;5;
Condor;4;2;1;0;1;1;1;1;1;Y;14;
Gufo;4;5;0;0;1;1;1;1;0;Y;17;
Sparviere;4;6;1;0;0;1;1;1;1;Y;19;
Civetta;4;5;0;1;0;1;1;1;1;Y;15;
Colomba;4;7;1;0;1;1;1;1;1;Y;10;
