Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;0;1;1;1;0;1;Y;10;
Falco;4;5;1;0;1;1;1;1;Y;12;
Aquila;4;0;1;1;1;1;1;1;N;-1;
Gheppio;4;0;1;1;1;1;1;1;N;-1;
Condor;4;7;0;0;1;1;0;1;Y;15;
Gufo;4;7;0;0;1;1;1;1;Y;10;
Sparviere;4;1;0;1;1;1;1;1;Y;12;
Civetta;4;2;0;1;1;1;1;1;Y;12;
Colomba;4;4;0;1;1;1;1;1;N;8;
