Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;2;0;1;1;0;1;1;1;Y;12;
Falco;4;0;0;0;1;0;1;1;1;Y;10;
Aquila;4;1;1;0;0;1;0;1;1;Y;9;
Gheppio;4;0;0;1;1;0;1;1;1;Y;15;
Condor;4;1;1;0;0;0;1;0;1;N;7;
Gufo;4;2;0;0;1;0;0;1;1;Y;11;
Sparviere;4;4;0;0;0;0;1;0;1;N;6;
Civetta;4;7;0;1;0;1;0;1;1;Y;9;
Colomba;4;1;1;0;0;1;1;1;1;N;-1;
