Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;7;0;0;1;1;1;0;0;Y;10;
Falco;4;7;0;0;1;1;1;1;1;Y;16;
Aquila;4;1;0;1;0;0;1;1;0;Y;17;
Gheppio;4;4;1;1;1;0;1;1;0;N;7;
Condor;4;4;0;1;1;1;1;1;1;Y;10;
Gufo;4;7;1;1;1;0;1;1;1;N;6;
Sparviere;4;0;1;0;0;0;0;1;0;Y;15;
Civetta;4;2;1;1;1;1;1;1;1;N;5;
Colomba;4;4;0;1;1;1;1;1;1;Y;14;
