Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;3;0;0;1;1;Y;10;
Falco;4;7;0;0;1;1;Y;10;
Aquila;4;5;0;0;1;1;Y;13;
Gheppio;4;3;1;0;1;1;N;5;
Condor;4;6;1;0;0;1;Y;9;
Gufo;4;1;1;0;0;1;N;6;
Sparviere;4;0;0;0;1;1;N;6;
Civetta;4;4;0;1;1;1;N;8;
Colomba;4;2;0;0;1;1;Y;10;
