Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;3;1;0;1;1;1;N;6;
Falco;4;8;0;0;1;1;1;Y;12;
Aquila;4;7;0;1;1;1;1;Y;11;
Gheppio;4;1;0;0;0;1;1;Y;13;
Condor;4;8;0;1;1;0;1;N;8;
Gufo;4;0;0;0;1;0;1;N;5;
Sparviere;4;7;1;0;0;1;1;N;4;
Civetta;4;0;0;1;0;1;0;Y;12;
Colomba;4;5;0;1;1;1;1;Y;10;
