Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;0;1;1;0;1;1;Y;10;
Falco;4;3;0;1;1;1;1;1;Y;9;
Aquila;4;2;0;0;1;1;1;1;Y;10;
Gheppio;4;6;0;0;1;0;1;1;Y;15;
Condor;4;6;0;1;0;0;1;1;N;8;
Gufo;4;6;0;0;1;1;1;1;Y;17;
Sparviere;4;8;0;1;1;1;1;1;Y;13;
Civetta;4;6;0;1;0;1;0;1;N;7;
Colomba;4;0;1;1;0;0;0;1;Y;11;
