Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;0;0;1;0;1;Y;10;
Falco;4;7;0;1;1;0;Y;13;
Aquila;4;3;0;1;1;1;N;5;
Gheppio;4;7;0;1;1;0;N;5;
Condor;4;2;0;1;1;0;Y;9;
Gufo;4;5;1;1;1;1;N;3;
Sparviere;4;2;0;1;0;1;Y;10;
Civetta;4;8;1;1;1;1;N;-1;
Colomba;4;5;1;0;1;0;Y;9;
