Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;0;0;0;0;0;0;1;Y;17;
Falco;4;3;1;1;0;1;0;0;Y;10;
Aquila;4;8;0;1;0;1;1;1;N;5;
Gheppio;4;7;1;1;1;1;1;1;N;3;
Condor;4;4;0;1;0;1;0;1;Y;11;
Gufo;4;0;1;0;0;0;1;1;Y;14;
Sparviere;4;3;1;1;0;1;1;1;N;-1;
Civetta;4;7;0;1;0;1;1;1;N;6;
Colomba;4;4;1;1;1;1;0;0;Y;9;
