Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;5;1;1;1;1;N;3;
Falco;4;5;1;1;0;1;N;8;
Aquila;4;8;0;0;1;1;Y;9;
Gheppio;4;2;1;0;0;1;Y;9;
Condor;4;4;0;0;1;1;Y;9;
Gufo;4;6;1;1;0;0;Y;9;
Sparviere;4;6;0;0;1;1;Y;9;
Civetta;4;5;0;1;0;1;Y;9;
Colomba;4;4;1;0;1;1;N;8;
