Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;3;1;0;1;1;N;4;
Falco;4;3;0;1;0;1;Y;9;
Aquila;4;7;1;1;1;0;N;4;
Gheppio;4;5;0;1;1;1;Y;12;
Condor;4;3;1;0;1;1;N;8;
Gufo;4;6;1;0;0;1;N;5;
Sparviere;4;7;0;1;1;1;Y;12;
Civetta;4;3;0;1;0;1;Y;9;
Colomba;4;8;1;0;0;0;Y;10;
