Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;1;Y;12;
Falco;4;4;1;1;1;0;1;1;N;-1;
Aquila;4;6;1;1;1;0;1;1;N;8;
Gheppio;4;4;1;0;0;1;1;1;Y;13;
Condor;4;0;0;0;0;1;1;1;Y;15;
Gufo;4;2;0;1;0;1;1;1;Y;13;
Sparviere;4;6;0;1;0;1;1;1;Y;10;
Civetta;4;5;1;0;0;1;1;1;Y;9;
Colomba;4;5;1;1;0;1;1;1;Y;9;
