Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;1;0;1;1;1;Y;11;
Falco;4;5;1;0;1;1;0;Y;15;
Aquila;4;1;1;0;1;1;1;N;3;
Gheppio;4;3;0;1;0;1;0;N;5;
Condor;4;6;1;0;0;0;1;Y;9;
Gufo;4;5;0;1;1;1;0;Y;11;
Sparviere;4;6;1;0;1;1;1;N;2;
Civetta;4;2;0;1;1;1;0;N;8;
Colomba;4;1;0;0;1;1;1;Y;12;
