Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;R8;Win;FinalScore;
Corvo;4;5;1;0;1;0;1;1;0;1;Y;10;
Falco;4;5;0;1;0;1;1;1;1;1;Y;10;
Aquila;4;4;1;0;0;1;1;1;1;1;Y;13;
Gheppio;4;0;0;1;0;1;1;1;1;1;N;0;
Condor;4;7;1;1;1;1;1;1;1;1;N;-1;
Gufo;4;1;0;0;0;1;1;1;1;1;Y;15;
Sparviere;4;5;0;1;0;0;0;1;1;1;Y;9;
Civetta;4;6;0;1;0;0;0;1;0;1;Y;11;
Colomba;4;6;1;0;1;0;0;1;1;1;Y;11;
