Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;1;1;1;1;1;1;1;Y;9;
Falco;4;1;0;0;1;0;1;1;1;N;6;
Aquila;4;8;1;0;1;1;0;1;1;N;8;
Gheppio;4;1;0;1;0;1;1;1;0;Y;20;
Condor;4;2;1;0;1;1;1;1;1;Y;10;
Gufo;4;2;0;1;1;0;1;1;1;Y;12;
Sparviere;4;8;0;0;0;1;1;1;1;Y;10;
Civetta;4;2;0;1;1;0;0;1;1;Y;20;
Colomba;4;6;1;1;1;1;1;1;1;N;5;
