Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;6;1;1;0;1;1;N;-1;
Falco;4;6;1;0;0;1;1;Y;11;
Aquila;4;2;0;0;1;1;1;Y;12;
Gheppio;4;4;1;1;1;1;1;N;-1;
Condor;4;8;0;1;1;1;1;Y;10;
Gufo;4;2;0;1;0;1;0;Y;9;
Sparviere;4;8;1;0;1;1;1;N;-1;
Civetta;4;3;1;0;0;1;1;N;8;
Colomba;4;5;0;0;1;1;0;Y;13;
