Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;0;0;1;0;1;Y;10;
Falco;4;2;0;0;0;1;1;Y;13;
Aquila;4;8;1;0;0;1;1;Y;15;
Gheppio;4;2;0;1;1;1;1;Y;11;
Condor;4;4;1;0;0;0;1;Y;9;
Gufo;4;8;0;1;1;0;1;Y;11;
Sparviere;4;7;1;1;1;1;1;N;5;
Civetta;4;4;1;0;1;1;1;N;6;
Colomba;4;0;0;1;1;0;1;N;8;
