Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;1;0;N;5;
Falco;4;6;1;0;1;1;1;1;1;Y;10;
Aquila;4;7;0;1;1;1;1;1;1;Y;18;
Gheppio;4;0;0;1;1;1;0;1;1;Y;11;
Condor;4;8;0;0;1;1;1;1;1;N;8;
Gufo;4;0;0;0;0;0;1;0;0;Y;20;
Sparviere;4;4;1;0;1;1;0;1;1;N;8;
Civetta;4;7;0;1;1;1;1;1;0;N;4;
Colomba;4;4;0;1;1;1;1;1;1;Y;14;
