Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;3;1;1;1;1;1;Y;9;
Falco;4;1;0;1;0;1;0;Y;12;
Aquila;4;2;0;1;1;1;0;Y;11;
Gheppio;4;0;1;1;1;1;1;N;-1;
Condor;4;4;1;0;1;1;1;Y;14;
Gufo;4;6;1;0;1;1;1;Y;10;
Sparviere;4;3;0;0;1;1;1;Y;15;
Civetta;4;7;0;0;0;1;1;Y;16;
Colomba;4;0;1;1;1;1;1;Y;9;
