Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;1;1;1;1;1;Y;9;
Falco;4;2;0;1;1;1;1;1;Y;9;
Aquila;4;3;0;0;1;1;1;1;Y;14;
Gheppio;4;0;0;0;0;0;0;1;Y;17;
Condor;4;7;0;0;1;1;1;1;Y;10;
Gufo;4;5;0;1;1;1;1;1;Y;12;
Sparviere;4;6;1;0;0;0;1;1;N;7;
Civetta;4;8;0;0;1;1;1;1;N;7;
Colomba;4;7;1;0;0;1;1;1;Y;10;
