Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;7;0;0;1;1;1;1;Y;14;
Falco;4;1;0;1;1;1;1;1;N;8;
Aquila;4;0;1;0;1;0;0;1;Y;11;
Gheppio;4;4;0;0;1;1;1;1;Y;13;
Condor;4;3;1;1;1;0;1;1;N;-1;
Gufo;4;1;0;1;1;1;1;1;Y;9;
Sparviere;4;8;1;0;1;0;0;1;N;7;
Civetta;4;2;0;0;1;1;1;1;Y;10;
Colomba;4;5;0;1;0;1;1;1;Y;13;
