Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;1;1;1;1;1;N;1;
Falco;4;4;1;0;1;1;1;Y;10;
Aquila;4;8;1;0;1;1;1;Y;14;
Gheppio;4;1;0;1;0;1;1;Y;15;
Condor;4;5;1;1;0;1;0;N;7;
Gufo;4;5;0;1;1;1;1;Y;10;
Sparviere;4;3;0;1;1;1;1;Y;10;
Civetta;4;7;1;1;0;0;1;N;7;
Colomba;4;1;1;0;1;0;1;N;7;
