Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;7;0;1;0;0;0;0;1;Y;9;
Falco;4;6;0;0;1;1;1;1;1;N;1;
Aquila;4;4;0;1;0;1;0;1;1;Y;11;
Gheppio;4;0;0;0;1;1;0;1;0;N;7;
Condor;4;1;0;1;1;0;1;0;1;Y;10;
Gufo;4;6;0;1;1;1;1;0;1;Y;12;
Sparviere;4;3;0;1;0;0;0;0;1;N;6;
Civetta;4;6;0;0;1;0;1;1;1;Y;11;
Colomba;4;1;0;0;1;1;1;1;1;Y;12;
