Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;6;1;0;0;1;1;1;N;6;
Falco;4;1;0;0;0;1;1;1;Y;15;
Aquila;4;0;0;0;1;0;0;0;Y;10;
Gheppio;4;2;0;1;1;0;1;1;Y;9;
Condor;4;8;1;0;0;1;1;1;Y;9;
Gufo;4;2;1;1;1;1;1;1;N;-1;
Sparviere;4;8;0;0;1;0;1;1;N;3;
Civetta;4;1;0;0;1;0;0;1;N;2;
Colomba;4;8;0;1;1;0;1;1;Y;10;
