Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;3;1;1;1;1;N;-1;
Falco;4;2;0;0;1;1;Y;13;
Aquila;4;1;0;1;1;0;Y;9;
Gheppio;4;5;0;0;1;1;Y;13;
Condor;4;8;0;1;0;1;N;5;
Gufo;4;5;0;0;1;1;Y;13;
Sparviere;4;7;1;0;1;1;N;0;
Civetta;4;6;1;1;1;1;N;-1;
Colomba;4;0;0;0;0;0;Y;15;
