Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;3;1;0;0;0;0;1;1;Y;11;
Falco;4;5;0;1;0;1;1;0;1;Y;9;
Aquila;4;6;0;1;0;1;1;0;1;Y;9;
Gheppio;4;0;0;0;0;0;0;0;1;Y;20;
Condor;4;8;0;0;0;1;1;1;1;Y;9;
Gufo;4;4;1;1;1;0;0;0;1;Y;9;
Sparviere;4;4;0;1;0;0;1;1;0;Y;10;
Civetta;4;2;0;1;1;1;1;1;1;Y;14;
Colomba;4;3;1;0;1;0;1;1;0;N;5;
