Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;2;0;1;1;0;1;Y;11;
Falco;4;1;1;0;0;0;1;N;6;
Aquila;4;8;1;0;1;1;1;N;6;
Gheppio;4;0;1;0;0;1;1;N;-1;
Condor;4;1;0;1;1;1;1;Y;10;
Gufo;4;0;1;1;0;1;1;N;3;
Sparviere;4;7;1;0;0;1;1;Y;11;
Civetta;4;0;0;0;0;0;0;Y;15;
Colomba;4;1;0;1;1;1;1;Y;10;
