Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;1;0;1;0;0;1;1;Y;14;
Falco;4;2;1;0;0;0;1;1;Y;11;
Aquila;4;2;1;0;1;1;1;1;N;4;
Gheppio;4;3;0;1;1;0;1;1;Y;9;
Condor;4;2;1;0;0;0;1;1;N;7;
Gufo;4;1;0;1;1;1;1;1;Y;12;
Sparviere;4;1;1;0;1;1;1;0;Y;9;
Civetta;4;8;1;0;1;1;1;1;N;0;
Colomba;4;0;1;0;0;1;0;0;Y;12;
