Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;0;0;1;1;Y;9;
Falco;4;5;0;1;1;1;0;Y;11;
Aquila;4;1;0;1;0;1;1;Y;11;
Gheppio;4;1;1;0;0;0;0;N;7;
Condor;4;4;0;1;1;1;1;Y;10;
Gufo;4;6;1;1;1;1;1;Y;13;
Sparviere;4;1;1;0;0;1;1;N;-1;
Civetta;4;7;1;1;1;1;1;N;5;
Colomba;4;6;1;1;0;0;1;Y;11;
