Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;4;1;1;1;1;0;N;6;
Falco;4;7;1;0;1;1;1;Y;10;
Aquila;4;1;0;1;0;1;1;N;8;
Gheppio;4;5;1;1;0;1;1;Y;14;
Condor;4;2;0;1;0;1;1;N;8;
Gufo;4;0;1;0;1;0;1;Y;15;
Sparviere;4;4;1;0;1;1;0;Y;15;
Civetta;4;0;1;1;1;1;1;N;5;
Colomba;4;0;0;0;0;1;1;Y;13;
