Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;4;1;1;0;1;N;-1;
Falco;4;8;0;1;1;1;N;8;
Aquila;4;1;1;0;1;1;Y;12;
Gheppio;4;7;1;1;1;0;N;4;
Condor;4;1;0;1;0;1;Y;9;
Gufo;4;3;1;1;1;1;N;3;
Sparviere;4;7;1;1;1;1;Y;11;
Civetta;4;3;0;1;0;0;Y;14;
Colomba;4;7;0;1;1;1;Y;12;
