Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;1;0;1;1;1;1;Y;10;
Falco;4;4;0;1;1;1;0;N;7;
Aquila;4;0;1;0;0;0;1;Y;9;
Gheppio;4;2;1;0;0;0;1;Y;9;
Condor;4;5;1;0;0;1;1;N;8;
Gufo;4;4;0;1;1;1;1;Y;10;
Sparviere;4;3;0;1;1;1;0;Y;15;
Civetta;4;3;1;0;1;1;1;N;6;
Colomba;4;1;0;1;0;1;1;Y;11;
