Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;0;0;1;1;1;Y;12;
Falco;4;0;1;0;0;1;1;0;N;8;
Aquila;4;5;0;1;1;1;1;1;Y;9;
Gheppio;4;4;0;0;1;1;1;1;Y;11;
Condor;4;2;0;1;1;1;1;1;Y;12;
Gufo;4;6;0;1;0;1;1;1;N;-1;
Sparviere;4;8;0;0;0;1;1;1;N;8;
Civetta;4;7;0;1;0;0;1;0;Y;9;
Colomba;4;6;1;0;0;1;1;1;N;7;
