Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;5;0;0;1;0;1;0;1;Y;10;
Falco;4;2;0;0;1;1;0;1;1;Y;9;
Aquila;4;3;1;0;0;0;1;1;1;Y;10;
Gheppio;4;1;1;0;0;1;0;1;1;Y;9;
Condor;4;2;1;0;0;0;0;1;1;N;7;
Gufo;4;4;0;0;1;0;1;1;1;Y;13;
Sparviere;4;3;1;0;1;1;0;1;0;Y;9;
Civetta;4;2;0;0;1;0;1;1;1;Y;13;
Colomba;4;5;1;0;0;0;1;1;0;N;7;
