Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;5;1;0;0;1;1;1;1;Y;11;
Falco;4;8;0;0;1;1;1;1;1;Y;11;
Aquila;4;6;0;1;1;0;1;0;1;N;4;
Gheppio;4;0;1;0;0;0;0;0;0;Y;19;
Condor;4;8;1;0;0;1;0;0;1;N;6;
Gufo;4;6;0;1;1;1;1;1;1;Y;10;
Sparviere;4;6;1;0;1;1;1;0;0;Y;12;
Civetta;4;8;0;0;1;1;1;1;1;N;4;
Colomba;4;4;0;0;1;1;1;1;0;N;5;
