Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;5;1;0;1;1;1;Y;10;
Falco;4;5;0;1;1;1;1;N;6;
Aquila;4;3;0;1;1;1;1;Y;10;
Gheppio;4;1;0;1;1;1;1;Y;10;
Condor;4;0;0;1;0;0;1;Y;16;
Gufo;4;0;0;1;1;1;1;Y;10;
Sparviere;4;4;1;0;1;0;0;N;8;
Civetta;4;5;1;0;1;0;0;N;8;
Colomba;4;1;0;1;1;1;1;N;6;
