Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;3;1;0;0;0;1;1;Y;11;
Falco;4;7;0;0;1;1;1;1;Y;10;
Aquila;4;7;0;0;1;1;1;1;Y;14;
Gheppio;4;2;1;0;1;1;1;1;Y;9;
Condor;4;4;0;0;0;1;0;1;Y;9;
Gufo;4;2;0;0;1;0;1;1;N;4;
Sparviere;4;2;0;0;1;0;1;1;Y;11;
Civetta;4;6;0;1;1;1;1;1;Y;12;
Colomba;4;2;0;1;1;1;1;1;N;8;
