Player;Care;Trust;R1;R2;R3;R4;R5;R6;R7;Win;FinalScore;
Corvo;4;1;0;0;1;0;1;1;1;Y;9;
Falco;4;2;1;1;1;0;0;1;1;N;8;
Aquila;4;0;0;1;0;1;1;0;1;Y;17;
Gheppio;4;3;1;1;0;1;1;1;1;Y;14;
Condor;4;5;1;1;1;0;1;1;1;N;-1;
Gufo;4;3;0;0;1;1;1;1;1;Y;12;
Sparviere;4;1;0;0;1;0;1;0;1;Y;10;
Civetta;4;1;1;1;1;0;0;1;1;Y;15;
Colomba;4;5;1;1;1;1;1;1;1;N;-1;
