Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;0;1;0;1;1;0;N;8;
Falco;4;4;1;1;1;1;0;N;-1;
Aquila;4;6;0;1;1;1;1;Y;14;
Gheppio;4;6;0;0;1;1;1;Y;12;
Condor;4;5;1;1;1;1;1;N;-1;
Gufo;4;2;1;0;0;1;1;N;4;
Sparviere;4;6;0;1;1;1;1;Y;14;
Civetta;4;5;0;1;0;1;1;Y;15;
Colomba;4;3;1;0;1;1;1;Y;10;
