Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;0;1;0;0;1;N;6;
Falco;4;0;0;0;1;1;1;0;Y;15;
Aquila;4;8;0;1;0;1;1;1;N;2;
Gheppio;4;7;1;1;0;1;1;1;N;-1;
Condor;4;6;0;1;0;0;1;1;Y;15;
Gufo;4;1;1;0;1;0;1;0;Y;11;
Sparviere;4;1;1;1;1;1;1;0;N;8;
Civetta;4;4;0;1;1;1;1;1;Y;16;
Colomba;4;0;1;0;0;0;1;0;Y;9;
