Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;8;0;1;0;1;0;1;N;7;
Falco;4;2;0;1;0;0;1;1;Y;11;
Aquila;4;4;1;1;0;1;1;1;Y;13;
Gheppio;4;3;1;1;1;0;1;0;N;-1;
Condor;4;0;1;0;0;0;1;1;Y;11;
Gufo;4;5;0;1;1;1;0;0;Y;10;
Sparviere;4;7;1;1;1;1;1;1;N;3;
Civetta;4;1;1;0;0;1;0;1;Y;18;
Colomba;4;2;1;1;0;0;1;1;Y;10;
