Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;8;1;1;0;1;1;Y;10;
Falco;4;0;1;1;1;1;0;N;-1;
Aquila;4;6;1;0;1;0;0;Y;9;
Gheppio;4;4;0;1;1;1;1;Y;10;
Condor;4;4;0;1;1;1;1;Y;10;
Gufo;4;8;1;0;0;1;0;N;5;
Sparviere;4;7;1;1;1;1;0;N;3;
Civetta;4;2;1;1;0;1;1;Y;11;
Colomba;4;0;1;0;0;1;0;Y;9;
