Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;7;1;0;1;1;1;1;Y;9;
Falco;4;5;0;0;1;0;1;1;Y;15;
Aquila;4;7;1;0;0;1;1;1;Y;17;
Gheppio;4;1;1;1;1;1;0;0;N;6;
Condor;4;8;0;1;0;0;0;1;Y;11;
Gufo;4;7;1;1;1;1;1;1;N;-1;
Sparviere;4;7;1;1;1;1;0;0;N;6;
Civetta;4;2;1;0;1;1;1;1;N;-1;
Colomba;4;6;0;0;0;1;0;1;Y;16;
