Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;2;1;1;0;1;0;1;Y;9;
Falco;4;3;1;1;1;0;0;1;Y;9;
Aquila;4;4;0;0;0;1;1;1;Y;15;
Gheppio;4;2;0;1;1;1;0;1;N;6;
Condor;4;7;0;1;0;1;1;1;Y;10;
Gufo;4;5;1;0;1;1;1;1;Y;12;
Sparviere;4;5;0;1;1;1;0;1;Y;10;
Civetta;4;4;0;1;0;1;1;1;N;6;
Colomba;4;7;0;0;1;1;1;1;Y;10;
