Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;2;0;1;0;1;1;1;Y;10;
Falco;4;2;0;1;1;1;1;1;N;8;
Aquila;4;8;0;0;1;1;1;1;Y;14;
Gheppio;4;7;1;0;1;1;1;1;Y;12;
Condor;4;7;1;0;1;1;0;1;Y;9;
Gufo;4;8;0;1;1;0;1;1;Y;9;
Sparviere;4;2;0;1;1;1;1;1;Y;16;
Civetta;4;4;0;0;1;1;1;1;Y;10;
Colomba;4;4;1;1;1;1;1;1;N;7;
