Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;4;0;1;0;1;1;1;Y;14;
Falco;4;8;1;0;0;1;1;1;N;6;
Aquila;4;2;0;0;0;1;0;1;Y;16;
Gheppio;4;1;1;1;1;0;0;1;N;6;
Condor;4;3;0;0;0;1;1;1;Y;11;
Gufo;4;1;1;0;1;1;0;1;Y;10;
Sparviere;4;5;0;1;0;1;1;1;Y;10;
Civetta;4;7;0;1;1;0;1;1;Y;10;
Colomba;4;6;1;1;1;0;0;1;Y;10;
