Player;Care;Trust;R1;R2;R3;R4;Win;FinalScore;
Corvo;4;1;0;0;1;1;Y;9;
Falco;4;5;0;0;0;1;Y;14;
Aquila;4;8;0;0;0;1;Y;14;
Gheppio;4;7;1;1;1;1;N;-1;
Condor;4;8;0;0;1;1;Y;9;
Gufo;4;0;0;1;0;1;Y;9;
Sparviere;4;0;1;1;0;1;N;-1;
Civetta;4;3;1;0;0;1;Y;9;
Colomba;4;0;1;1;1;1;N;-1;
