Player;Care;Trust;R1;R2;R3;R4;R5;Win;FinalScore;
Corvo;4;7;1;0;1;0;1;N;5;
Falco;4;5;1;1;0;0;1;Y;11;
Aquila;4;4;1;0;0;0;1;N;6;
Gheppio;4;5;1;1;1;1;1;Y;9;
Condor;4;4;1;0;1;1;1;N;7;
Gufo;4;1;1;1;1;0;1;N;3;
Sparviere;4;8;0;0;1;1;1;Y;15;
Civetta;4;7;1;1;0;1;1;Y;10;
Colomba;4;6;0;0;0;0;1;Y;17;
