Player;Care;Trust;R1;R2;R3;R4;R5;R6;Win;FinalScore;
Corvo;4;3;1;0;1;0;1;1;N;6;
Falco;4;8;1;1;1;1;1;1;N;-1;
Aquila;4;0;1;1;1;0;0;1;Y;17;
Gheppio;4;6;0;0;1;1;1;1;Y;13;
Condor;4;3;1;1;0;1;1;1;Y;9;
Gufo;4;1;1;0;0;0;1;1;N;8;
Sparviere;4;1;1;1;1;1;0;1;N;8;
Civetta;4;1;1;0;0;0;1;1;Y;12;
Colomba;4;7;1;1;1;0;1;1;Y;12;
